species_code,ssid,raw_species,raw_common,aphiaID,TSN
79001,ak,Taningia danae,rhomboid squid,140609,556253
79020,ak,Rossia pacifica,eastern Pacific bobtail,346432,82338
79120,ak,Doryteuthis opalescens,California market squid,574540,NA
79199,ak,Gonatidae,,11743,82414
79200,ak,Gonatus,,138036,82418
79201,ak,Gonatus onyx,clawed armhook squid,341859,82425
79202,ak,Gonatus berryi,Berry armhook squid,341855,82424
79203,ak,Gonatus pyros,fiery armhook squid,341861,82423
79204,ak,Gonatus californiensis,California armhook squid,341856,82422
79205,ak,Gonatus madokai,,341858,556271
79206,ak,Gonatus kamtschaticus,,341857,556311
79207,ak,Eogonatus tinro,,342330,556724
79207,ak,Gonatopsis okutanii,,342330,556724
79208,ak,Gonatus middendorffi,,410362,556999
79210,ak,Berryteuthis magister,magistrate armhook squid,342286,82430
79211,ak,Berryteuthis anonychus,,1468871,NA
79211,ak,Okutania anonycha,,1468871,NA
79250,ak,Gonatopsis,,341428,82415
79252,ak,Gonatopsis borealis,boreopacific armhook squid,342326,82417
79253,ak,Gonatopsis cf. japonicus (Kubodera and Okutani),,341428,82415
79254,ak,Gonatopsis makko,makko armhook squid,342328,556340
79255,ak,Gonatopsis A (Jorgensen),,341428,82415
79259,ak,Ommastrephidae,,11760,82514
79260,ak,Ommastrephes bartrami,red flying squid,181382,82527
79260,ak,Ommastrephes bartramii,red flying squid,181382,82527
79265,ak,Dosidicus gigas,Humboldt squid,342291,82538
79302,ak,Moroteuthis robusta,robust clubhook squid,410385,NA
79302,ak,Onykia robusta,robust clubhook squid,410385,NA
79310,ak,Onychoteuthidae,,11742,82436
79311,ak,Onychoteuthis banksii,common clubhook squid,140649,82440
79312,ak,Onychoteuthis borealijaponica,boreal clubhook squid,342069,NA
79340,ak,Galiteuthis phyllura,,341807,556714
79351,ak,Abraliopsis,,137931,82398
79352,ak,Abraliopsis felis,,341849,82401
79403,ak,Chiroteuthis,,137777,82548
79404,ak,Chiroteuthis calyx,,341796,82551
79405,ak,Cranchia scabra,sandpaper squid,181386,82578
79406,ak,Cranchiidae,,11774,82575
79440,ak,Taoniinae,,325296,555741
79442,ak,Taonius pavo,,139428,82582
79443,ak,Belonella borealis,,410406,NA
79443,ak,Taonius borealis,,410406,NA
79504,ak,Octopoteuthis deletron,,342057,556640
79509,ak,Histioteuthis,jewel squids,138074,82485
79510,ak,Histioteuthis heteropsis,,341868,82499
79512,ak,Histioteuthis hoylei,,410403,NA
79512,ak,Stigmatoteuthis hoylei,,410403,NA
79513,ak,Stigmatoteuthis dofleini,,410402,556363
80000,ak,Asteroidea,sea star,123080,156862
80005,ak,Ceramaster leptoceramus,,368810,156996
80010,ak,Evasterias,,254332,157222
80012,ak,Evasterias retifera,,255039,NA
80015,ak,Evasterias troscheli,mottled sea star,255040,157224
80015,ak,Evasterias troschelii,mottled sea star,255040,157224
80018,ak,Amphiodia occidentalis,,242666,157686
80020,ak,Evasterias echinosoma,giant sea star,254498,157223
80030,ak,Urasterias lincki,,123815,157262
80105,ak,Orthasterias,,146038,157269
80106,ak,Orthasterias koehleri,redbanded sea star,255048,157270
80110,ak,Leptasterias groenlandica,,369176,157232
80111,ak,Leptasterias hexactis,,369177,157234
80112,ak,Leptasterias hylodes,Aleutian sea star,379714,157233
80113,ak,Leptasterias stolacantha,,379742,NA
80115,ak,Leptasterias coei,,369163,NA
80116,ak,Leptasterias coei truculenta,giant Aleutian six-rayed star,369166,NA
80117,ak,Leptasterias leptodoma,,379724,NA
80118,ak,Leptasterias A (Clark),,123222,157225
80119,ak,Leptasterias B (Clark),,123222,157225
80120,ak,Rathbunaster californicus,,254844,157299
80159,ak,Asteriidae,,123121,157212
80160,ak,Pycnopodia helianthoides,sunflower sea star,240764,157274
80165,ak,Astrometis,,255043,157263
80170,ak,Stylasterias forreri,long-rayed star,255062,157272
80171,ak,Stylasterias,,146049,157271
80180,ak,Ampheraster,,178776,157300
80182,ak,Ampheraster marianus,,254842,157302
80190,ak,Tarsaster alaskanus,,255123,656055
80200,ak,Lethasterias nanimensis,blackspined sea star,254499,157268
80201,ak,Lethasterias,,178798,157267
80220,ak,Pedicellaster,,123236,157279
80230,ak,Pedicellaster magister,majestic sea star,255116,157280
80250,ak,Stephanasterias albula,,123808,157291
80310,ak,Pisaster,,240754,157251
80311,ak,Pisaster brevispinus,giant pink star,240757,157252
80312,ak,Pisaster ochraceus,purple star,240755,157253
80520,ak,Poraniopsis inflata,,381961,157176
80535,ak,Henricia lineata,lined blood star,509320,NA
80536,ak,Henricia B (Clark 2006),white Henricia,123276,157152
80537,ak,Henricia rhytisma,mottled Henricia,509323,NA
80539,ak,Henricia derjugini,,254496,157156
80540,ak,Henricia,,123276,157152
80541,ak,Henricia clarki,,369104,157170
80542,ak,Henricia sanguinolenta,sanguine sea star,123974,157165
80543,ak,Henricia aspera,ridged blood star,369100,157153
80544,ak,Henricia leviuscula,blood sea star,369117,157157
80545,ak,Henricia longispina aleutica,,369124,NA
80546,ak,Henricia tumida,tumid sea star,369147,157164
80547,ak,Henricia asthenactis,,369103,157154
80548,ak,Henricia longispina,,369122,157160
80549,ak,Henricia leviuscula spiculifera,spiny Henricia,369120,NA
80550,ak,Odontohenricia fisheri,,369149,656042
80551,ak,Odontohenricia,,291581,656010
80552,ak,Odontohenricia A (Clark),,291581,656010
80553,ak,Odontohenricia B (Clark),,291581,656010
80554,ak,Odontohenricia ahearnae,,509318,NA
80555,ak,Odontohenricia violacea,,509319,NA
80556,ak,Odontohenricia E (Clark 2006),giant toothed Henricia,291581,656010
80557,ak,Aleutihenricia federi,,509316,NA
80560,ak,Henricia D (Clark 2006),fuzzy henricia,123276,157152
80561,ak,Henricia E (Clark 2006),slender pale Henricia,123276,157152
80590,ak,Leptasterias polaris,,125154,NA
80591,ak,Leptasterias polaris katherinae,,379157,NA
80594,ak,Leptasterias arctica,,369158,157228
80595,ak,Leptasterias,,123222,157225
80596,ak,Leptasterias camtschatica,,369160,NA
80597,ak,Aleutihenricia beringiana,Bering Henricia,597761,NA
80598,ak,Henricia dyscrita,short-spined Henricia,369106,NA
80601,ak,Aleutiaster,Ahearns star,291628,656014
80602,ak,Gephyreaster swifti,Swift sea star,559194,157003
80603,ak,Gephyreaster,,254787,157002
80604,ak,,lens star,123080,156862
80610,ak,Pseudarchaster,,123304,157015
80620,ak,Pseudarchaster alascensis,,370831,NA
80624,ak,Pseudarchaster pusillus,,370848,157022
80625,ak,Pseudarchaster dissonus,,370836,157016
80628,ak,Odontaster,,123310,156978
80629,ak,Odontaster B (Clark),,123310,156978
80630,ak,Hippasteria,,123297,157004
80634,ak,Hippasteria B (Clark),pale spiny star,123297,157004
80635,ak,Hippasteria C (Clark),Bering spiny star,123297,157004
80636,ak,Hippasteria D (Clark),Commander spiny star,123297,157004
80637,ak,Hippasteria E (Clark),Alaskan spiny star,123297,157004
80640,ak,Hippasteria californica,,254890,157009
80645,ak,Hippasteria heathi,,254893,157005
80646,ak,Hippasteria leiopelta,,254896,157006
80650,ak,Hippasteria phrygiana,Aleutian spiny star,124043,157008
80650,ak,Hippasteria spinosa,spiny red sea star,124043,157008
80660,ak,Pseudarchaster parelii,scarlet sea star,124085,157017
80670,ak,Hippasteria lepidonotus,,762391,NA
80690,ak,Mediaster,,123298,157010
80691,ak,Mediaster tenellus,,368837,157014
80710,ak,Mediaster aequalis,vermilion sea star,242160,157011
80728,ak,Ceramaster,,123291,156988
80729,ak,Ceramaster japonicus,red bat star,368808,156991
80730,ak,Ceramaster patagonicus,orange bat sea star,213335,156992
80731,ak,Ceramaster arcticus,Arctic bat sea star,368804,156989
80732,ak,Ceramaster clarki,,368805,156990
80733,ak,Ceramaster stellatus,,368813,156995
80735,ak,Goniasteridae,goniasterid sea stars,123135,156987
80800,ak,Luidia,,123260,156865
80810,ak,Luidia foliolata,sand sea star,368114,156866
80811,ak,Astropectinidae,,123127,156882
80910,ak,Dermasterias imbricata,leather sea star,240771,157139
80915,ak,Patiria miniata,bat star,382131,157133
81060,ak,Solaster,,123338,157074
81061,ak,Solaster endeca,northern sun sea star,124160,157076
81062,ak,Solaster hypothrissus,,292723,NA
81063,ak,Solaster hexactis,,582008,NA
81064,ak,Solaster dawsoni,morning sun sea star,292720,157075
81065,ak,Solaster stimpsoni,striped sun sea star,292729,157078
81066,ak,Solaster exiguus,,292721,656050
81067,ak,Solaster A (Clark 1997),,123338,157074
81068,ak,Solaster spectabilis,beautiful sun star,582009,NA
81069,ak,Solaster D (Clark),serpent sun star,123338,157074
81070,ak,Solaster E (Clark),Kessler sun star,123338,157074
81071,ak,Solaster F (Clark),Fisher sun star,123338,157074
81072,ak,Solaster G (Clark),ocher sun star,123338,157074
81073,ak,Solaster dawsoni arcticus,,379868,NA
81074,ak,Solasteridae,solasterid sea star,123143,157062
81080,ak,Solaster paxillatus,evening sun sea star,292727,157077
81090,ak,Crossaster,,123336,157063
81092,ak,Crossaster borealis,grooved sea star,292707,157064
81093,ak,Crossaster A (Clark),white rose star,123336,157063
81094,ak,Crossaster B (Clark),pink rose star,123336,157063
81095,ak,Crossaster papposus,rose sea star,124154,157066
81100,ak,Heterozonias alternatus,cannonball sun star,292713,157085
81101,ak,Heterozonias,,292712,157084
81120,ak,Lophaster,,123337,157069
81121,ak,Lophaster A (Clark),,123337,157069
81122,ak,Lophaster B (Clark),,123337,157069
81130,ak,Lophaster furcilliger,crested sea star,292719,157070
81135,ak,Asthenactis fisheri,,292732,157091
81295,ak,Peribolaster biserialis,,292746,157088
81310,ak,Pteraster,,123335,157107
81311,ak,Pteraster cf. temnochiton (Clark 1999),,123335,157107
81312,ak,Pteraster temnochiton,cushion sea star,369052,157112
81313,ak,Pteraster A (Clark 1999),,123335,157107
81314,ak,Pteraster B (Clark 1997),,123335,157107
81315,ak,Pteraster tesselatus,,369053,157113
81316,ak,Pteraster jordani,,369039,157117
81317,ak,Pteraster willsi,,582010,NA
81318,ak,Pteraster D (Clark),,123335,157107
81319,ak,Pteraster E (Clark),,123335,157107
81320,ak,Pteraster militaris,wrinkled star,124147,157109
81321,ak,Pteraster marsippus,,369041,157108
81322,ak,Pteraster octaster,,369049,NA
81323,ak,Pteraster F (Clark),,123335,157107
81340,ak,Pteraster tesselatus arcuatus,,369055,157114
81345,ak,Pteraster trigonodon,,369058,157118
81350,ak,Pteraster coscinopeplus,deepwater Pteraster,369034,656049
81355,ak,Pteraster obscurus,obscure sea star,124149,157110
81356,ak,Pteraster pulvillus,,124151,157111
81360,ak,Diplopteraster multipes,pincushion sea star,124128,157095
81361,ak,Diplopteraster,,123331,157093
81365,ak,Hymenaster,pancake star,123333,157097
81370,ak,Thrissacanthias penicillatus,,292833,156933
81741,ak,Asterias,,123219,157215
81742,ak,Asterias amurensis,purple-orange sea star,254497,157216
81743,ak,Astropecten verrilli,,368460,156913
81743,ak,Astropecten californicus,,368460,156913
81779,ak,Ctenodiscus,,123258,156939
81780,ak,Ctenodiscus crispatus,common mud star,123915,156940
81820,ak,Leptychaster,,123250,156888
81829,ak,Leptychaster anomalus,,368318,156889
81830,ak,Leptychaster pacificus,,368322,156892
81831,ak,Leptychaster propinquus,,368323,156893
81835,ak,Leptychaster arcticus,North Pacific sea star,123896,156890
81840,ak,Cladaster validus,,377832,157001
81841,ak,Cladaster,,178095,157000
81850,ak,Dipsacaster,,178680,156883
81860,ak,Dipsacaster anoplus,,345389,156884
81870,ak,Dipsacaster borealis,northern sea star,345390,156885
81875,ak,Dipsacaster eximius,,380338,156887
81880,ak,Psilaster pectinatus,,380657,156895
81890,ak,Benthopectinidae,,123126,156949
81908,ak,Cheiraster,,123240,156972
81909,ak,Cheiraster A (Clark 2006),Aleutian fragile sea star,123240,156972
81910,ak,Cheiraster dawsoni,fragile sea star,380798,NA
81912,ak,Nearchaster variabilis,,380822,NA
81919,ak,Nearchaster,,370821,156958
81920,ak,Nearchaster aciculosus,,380816,NA
81921,ak,Nearchaster pedicellaris,,380818,NA
81930,ak,Astronebris tatafilius,,243202,NA
82000,ak,Hymenodiscus pusilla,,381779,NA
82001,ak,Hymenodiscus exilis,,381763,NA
82002,ak,Hymenodiscus,,381753,NA
82003,ak,Brisingidae,brisingid sea star,123119,157305
82030,ak,Zoroasteridae,,123125,157200
82035,ak,Sagenaster evermanni,Evermann seastar,254775,NA
82060,ak,Zoroaster ophiurus,,254837,157207
82090,ak,Myxoderma platyacanthum,,255084,157204
82091,ak,Myxoderma sacculatum,,255087,157203
82100,ak,Anteliaster,,172537,157275
82101,ak,Anteliaster microgenys nannodes,,255110,NA
82500,ak,Echinacea,sea urchin,149855,157891
82510,ak,Strongylocentrotus droebachiensis,green sea urchin,124321,157969
82511,ak,Strongylocentrotus,,123390,157968
82520,ak,Mesocentrotus franciscanus,red sea urchin,591102,NA
82520,ak,Strongylocentrotus franciscanus,red sea urchin,591102,NA
82522,ak,Strongylocentrotus polyacanthus,,423782,157976
82525,ak,Strongylocentrotus purpuratus,purple sea urchin,240747,157975
82526,ak,Strongylocentrotus pallidus,,124324,157972
82527,ak,Strongylocentrotus A,,123390,157968
82528,ak,Strongylocentrotus B,,123390,157968
82530,ak,Allocentrotus fragilis,orange-pink sea urchin,569742,NA
82530,ak,Strongylocentrotus fragilis,orange-pink sea urchin,569742,NA
82650,ak,,heart urchin,123106,158069
82660,ak,Brisaster,,123427,158079
82670,ak,Brisaster townsendi,,513144,158084
82672,ak,,large green heart urchin,123106,158069
82673,ak,,oval heart urchin,123106,158069
82675,ak,Brisaster latifrons,heart urchin,513143,158082
82676,ak,Brisaster owstoni,,513067,NA
82680,ak,Spatangus californicus,,513547,158123
82685,ak,Brissopsis pacifica,,513150,158113
82690,ak,Marginoproctus,,512695,NA
82691,ak,Marginoproctus djakonovi,,513007,NA
82730,ak,,sand dollar,123100,157984
82740,ak,Echinarachnius parma,parma sand dollar,158062,158016
82741,ak,Dendraster excentricus,,513215,158010
82750,ak,,crinoid,123081,158541
82751,ak,Ptilocrinus pinnatus,yellow sea lily,760180,NA
82755,ak,Heliometra glacialis,,124223,158576
82757,ak,Retiometra alascana,Alaskan crinoid,710763,158600
82760,ak,Florometra,,173810,158579
82770,ak,Florometra serratissima,featherstar crinoid,714272,158580
82771,ak,Florometra asperrima,common northern feather star,714293,158582
82772,ak,Psathyrometra fragilis,,430552,158597
82775,ak,Fariometra,dwarf feather star,712221,NA
83000,ak,Ophiuroidea,brittlestar,123084,157325
83010,ak,Ophiuridae,,123200,157384
83020,ak,Gorgonocephalus eucnemis,basketstar,124969,157360
83021,ak,Gorgonocephalus cf. arcticus,,123586,157359
83022,ak,Gorgonocephalus,,123586,157359
83025,ak,Astrocladus coniferus,,243174,NA
83055,ak,Asteronychidae,,123201,157346
83060,ak,Asteronyx,,123578,157347
83064,ak,Asteroschema,,123581,157353
83065,ak,Asteroschema sublaeve,,382690,157355
83070,ak,Asteronyx loveni,serpent sea star,124951,157348
83075,ak,Asteronyx longifissus,,243097,157351
83080,ak,Astrochele laevis,,243169,157358
83081,ak,Astrochele A (Clark 2006),,182883,157357
83090,ak,Astrochele,,182883,157357
83310,ak,Ophiura,,123574,157411
83311,ak,Ophiura cryptolepis,,244266,157414
83312,ak,Ophiura quadrispina,four spined brittle star,244297,157423
83313,ak,Ophiura maculata,,244284,157422
83319,ak,Ophiura luetkenii,gray brittle star,244282,NA
83320,ak,Ophiura sarsii,notched brittlestar,124934,157424
83336,ak,Stegophiura nodosa,,124943,157444
83337,ak,Amphiophiura A (Clark 2006),,123554,157386
83338,ak,Amphiophiura superba,,242740,157393
83339,ak,Amphiophiura,,123554,157386
83340,ak,Amphiophiura ponderosa,,244369,656051
83340,ak,Stegophiura ponderosa,,244369,656051
83341,ak,Ophiophthalmus normani,,245720,NA
83342,ak,Ophiacantha,,123587,157540
83343,ak,Ophiacantha enneactis,,243348,157545
83344,ak,Ophiacantha diplasia,,244734,157593
83344,ak,Ophiopthalmus diplasia,,244734,157593
83345,ak,Ophiophthalmus cataleimmoidus,,245721,NA
83346,ak,Ophiacantha cf. rhachophora,,123587,157540
83347,ak,Ophiacantha A,,123587,157540
83348,ak,Ophiacantha bidentata,,124978,157544
83360,ak,Ophiopholis,,123622,157616
83390,ak,Ophiopholis longispina,,245866,157623
83391,ak,Ophiopholis japonica,,243915,NA
83392,ak,Ophiopholis kennerlyi,,243916,NA
83400,ak,Ophiopholis aculeata,ubiquitous brittle star,125125,157617
83402,ak,Ophioscolex,,123633,157332
83403,ak,Ophioscolex corynetes,,244043,157336
83405,ak,Ophiothrix,,123626,157793
83406,ak,Ophiothrix spiculata,,244192,NA
83407,ak,Ophiomusium jolliensis,,246611,NA
83407,ak,Ophiosphalma jolliense,,246611,NA
83408,ak,Ophiosphalma cf. jolliense,,123569,NA
83409,ak,Ophiomusium,,123566,157437
83411,ak,Ophiolebes,,123594,157564
83412,ak,Ophiosemnotes pachybactra,thick spined brittle star,244053,NA
83413,ak,Ophiosemnotes brevispina,short spined brittle star,244051,NA
83414,ak,Ophiosemnotes tylota,,244056,NA
83415,ak,Ophiosemnotes paucispina,,244054,157600
83416,ak,Ophiolebes A (Clark 2006),,123594,157564
83417,ak,Ophiolebes B (Clark 2006),,123594,157564
83418,ak,Ophiolebes C (Clark 2006),,123594,157564
83419,ak,Ophiolebes D (Clark 2006),,123594,157564
83420,ak,Ophiolebes E (Clark 2006),,123594,157564
83421,ak,Ophiolebes F (Clark 2006),,123594,157564
83480,ak,Ophiomusa lymani,,245559,NA
83480,ak,Ophiomusium lymani,,245559,NA
83501,ak,Astrophiura,,205464,157398
83660,ak,Amphiuridae,burrowing brittle star,123206,157646
83661,ak,Amphiura diomedeae,,243029,NA
83700,ak,Amphiodia rossica,,242686,NA
83700,ak,Amphiodia fissa,,242686,NA
83701,ak,Amphiodia,,172595,157647
85000,ak,Holothuroidea,sea cucumber,123083,158140
85010,ak,Cucumaria frondosa japonica,,529406,158197
85011,ak,Cucumaria pallida,pale sea cucumber,528936,NA
85012,ak,Ocnus,,123484,158284
85013,ak,Ocnus glacialis,,124641,NA
85015,ak,Parastichopus,,123458,158343
85016,ak,Apostichopus leukothele,giant orange cucumber,529431,NA
85020,ak,Apostichopus californicus,California sea cucumber,529363,NA
85060,ak,Pseudostichopus,,123469,158363
85070,ak,Pseudostichopus mollis,sandy sea cucumber,152565,158366
85080,ak,Chiridota,,123438,158465
85081,ak,Chiridota albatrossii,,528864,NA
85085,ak,Myriotrochus rinkii,,124446,158483
85110,ak,Molpadia arenicola,,1495289,NA
85110,ak,Caudina arenicola,,1495289,NA
85115,ak,Molpadia,,123540,158493
85120,ak,Molpadia intermedia,sweet sea potato,529545,158495
85166,ak,Eupentacta,,528610,158187
85167,ak,Eupentacta quinquesemita,,529305,158189
85169,ak,Pentamera lissoplaca,crescent sea cucumber,529598,158224
85170,ak,Pentamera,,123489,158221
85171,ak,Pentamera A (Clark 2006),,123489,158221
85175,ak,Paracaudina chilensis,rattail sea cucumber,225804,158535
85180,ak,Bathyplotes,,123460,158372
85200,ak,Cucumaria,,123479,158191
85201,ak,Cucumaria fallax,sea football,528995,158211
85202,ak,Cucumaria frondosa,,124612,158195
85203,ak,Cucumariidae,cucumarid sea cucumbers,123187,158190
85205,ak,Apostichopus japonicus,,241776,656053
85209,ak,Psolidae,,123189,158145
85210,ak,Psolus,,146121,158150
85211,ak,Psolus phantapus,,124710,158156
85212,ak,Psolus chitonoides,,247772,948935
85213,ak,Psolus A (Clark 2006),,146121,158150
85219,ak,Psolus fabricii,brownscaled sea cucumber,124703,158153
85220,ak,Psolus squamatus,whitescaled sea cucumber,124713,158158
85221,ak,Psolus peronii,,529651,NA
85222,ak,Psolus japonicus,,254500,158154
85224,ak,Psolidium bullatum,,529042,158147
85260,ak,Thyonidium,,123503,158257
85261,ak,Thyonidium kurilensis,furry sea cucumber,529701,NA
85269,ak,Pannychia,,123525,158391
85270,ak,Pannychia moseleyi,deep sea papillate cucumber,241954,158392
85287,ak,Synallactes A (Clark 2006),,123471,158369
85289,ak,Synallactes,,123471,158369
85290,ak,Synallactes challengeri,,529678,656054
85310,ak,Paelopatides confundens,swimming sea cucumber,148759,NA
85410,ak,Scotoplanes theeli,,530223,158415
85411,ak,Scotoplanes,,123520,158412
91000,ak,Porifera,sponge,558,46861
91002,ak,,hairy lemon sponge,164811,47528
91005,ak,,vase sponge,164811,47528
91010,ak,Demospongiae,,164811,47528
91014,ak,Haliclona,,131834,47771
91015,ak,Suberites,,132072,48485
91016,ak,Suberites ficus,,134285,NA
91017,ak,Suberites A (Clark 2006),wax sponge,132072,48485
91018,ak,Suberites montiniger,peach sponge,134298,48494
91019,ak,Suberites montalbidus,stinky sponge,134297,NA
91020,ak,Suberites domuncula,hermit sponge,134282,48489
